label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
5	117 mph	1.0745	San Bernardino	San Jose	-0.4562	1029	-738	Technology and Information Management, Applied Mathematics	653 kg	2311	-1180	0.7969	149 kg
2	824 mph	0.8912	San Diego	Santa Clarita, Modesto	-0.2799	-619	490	Computer Science	550 kg	160	1847	0.0062	230 kg
5	1755 mph	1.354	San Bernardino	San Francisco, San Bernardino	1.3439	232	1579	Computational Media, Technology and Information Management	1152 kg	149	-905	0.1026	1531 kg
5	1321 mph	-0.4731	Moreno Valley	san francisco, bakersfield	1.5577	-1691	-847	Computational Media	-337 kg	692	-122	0.7811	2326 kg
0	-618 mph	-0.639	Sacramento	Fresno	1.4928	589	176	Bioengineering	-717 kg	104	1044	-0.2798	-336 kg
4	-565 mph	-0.1523	Stockton	Anaheim	1.9813	1526	1282	Games and Playable Media	226 kg	-979	430	0.9859	-118 kg
3	1092 mph	1.8301	Modesto	Fremont	0.141	-401	867	Computer Engineering	1924 kg	-297	-231	0.0536	740 kg
4	-302 mph	-0.1424	Oakland	San Diego	-0.4959	615	1233	Games and Playable Media	1113 kg	694	-2273	1.3786	1810 kg
2	147 mph	0.8438	San Diego	n/a	0.8167	-313	992	Bioinformatics	11 kg	261	-525	0.9472	1567 kg
2	47 mph	-2.4073	San Diego	Santa Ana, Stockton	1.2986	-500	1111	Computer Science	-344 kg	828	1028	-0.7737	-142 kg
5	871 mph	1.165	Moreno Valley	San Francisco	0.5393	-157	-175	Applied Mathematics, Computational Media	-588 kg	491	257	1.9774	891 kg
2	1313 mph	0.8576	San Diego	Modesto	3.173	294	-293	Computer Science	-17 kg	1070	1928	2.2184	-476 kg
2	1760 mph	2.0326	san diego	Modesto, Santa Clarita, Stockton	1.191	-128	1832	Computer Science	1528 kg	-209	1753	-0.9556	105 kg
3	560 mph	1.003	Riverside	Moreno Valley, Chula Vista	1.6305	158	486	Computer Engineering	-874 kg	-97	470	-0.5113	-770 kg
5	-404 mph	2.4597	San Bernardino	San Jose, San Bernardino, San Francisco	0.2025	1442	546	Technology and Information Management, Applied Mathematics	-1046 kg	551	-1516	0.4904	1166 kg
5	526 mph	-0.1635	Moreno Valley	San Bernardino, San Francisco	0.9565	1349	275	Technology and Information Management	483 kg	384	13	-0.8696	539 kg
3	316 mph	0.2982	LOS ANGELES	Anaheim	-1.1413	577	-246	Computer Engineering	-1297 kg	-467	1001	0.6966	354 kg
0	-212 mph	0.6833	Chula Vista	Fresno, Chula Vista	1.7103	473	944	Bioengineering, Natural Language Processing	-1032 kg	679	-534	-0.0897	991 kg
0	-1324 mph	-0.1696	Sacramento	Moreno Valley	1.047	2104	1393	Bioengineering, Natural Language Processing	1061 kg	632	-1196	-0.6349	1152 kg
2	493 mph	1.4591	San Diego	Santa Ana, Sacramento, Modesto	1.0176	860	1049	Bioinformatics	-760 kg	55	3550	2.3521	-54 kg
2	1157 mph	1.2737	San Diego	Modesto, Sacramento	0.8967	74	1398	Bioinformatics	534 kg	-1249	834	0.5512	816 kg
4	1425 mph	1.2995	Anaheim	San Diego	-1.1887	945	3176	Robotics Engineering	1534 kg	2254	624	3.8558	-874 kg
3	636 mph	1.0468	Chula Vista	Anaheim	-0.307	1233	-563	Computer Engineering	20 kg	-142	-764	0.6878	0 kg
3	-525 mph	-0.552	Riverside	Anaheim	0.0677	1379	-237	Computer Engineering	1262 kg	-852	1930	-0.9162	1541 kg
4	-1302 mph	2.1501	Fresno	San Diego	1.0847	1599	1622	Games and Playable Media	144 kg	1360	-144	-0.0067	2102 kg
1	-111 mph	-1.1448	Long Beach	Oakland	-1.5836	118	596	Computer Game Design, Biotechnology, Data Science	-917 kg	377	-607	0.7464	-794 kg
0	519 mph	2.5335	San Diego	Chula Vista, Moreno Valley	0.2415	1516	1407	Human Computer Interaction, Natural Language Processing	787 kg	271	394	None	581 kg
2	-1186 mph	1.2366	San Diego	Santa Clarita, Modesto, Stockton	1.2457	727	89	Computer Science	584 kg	1782	-893	-0.0065	270 kg
5	1281 mph	-0.3841	Moreno Valley	San Bernardino	2.5362	-132	-24	Applied Mathematics	286 kg	330	31	1.455	1605 kg
4	600 mph	-0.4271	Stockton	Los Angeles	0.887	850	1225	Robotics Engineering	506 kg	20	915	0.5755	1893 kg
1	2297 mph	0.0968	Long Beach	Irvine, Riverside	-0.1373	-214	1437	Computer Game Design, Biotechnology, Electrical Engineering	1600 kg	1553	-793	-1.1618	1409 kg
0	258 mph	-0.4808	Sacramento	Moreno Valley	-0.4344	2316	2835	Natural Language Processing, Human Computer Interaction	572 kg	727	1108	0.1312	366 kg
5	-749 mph	0.5533	Modesto	Anaheim	0.159	401	-202	Technology and Information Management	-643 kg	94	85	-0.1835	1786 kg
2	103 mph	-0.2956	San Diego	Sacramento	-0.3041	971	1009	Bioinformatics	-1559 kg	927	1096	-0.9223	110 kg
2	-168 mph	1.2818	San Diego	Stockton, Santa Clarita	0.4424	1011	1742	Computer Science	-706 kg	-64	806	-0.4977	603 kg
4	1160 mph	1.0933	Oakland	Bakersfield, San Jose	1.2279	156	394	Statistics, Robotics Engineering	69 kg	29	-275	1.2886	1149 kg
2	78 mph	2.6715	San Diego	Modesto, Stockton	0.9823	-146	-95	Computer Science	1180 kg	94	-609	1.8108	308 kg
1	1708 mph	-0.4747	Bakersfield	Oakland, Riverside	0.5139	1478	569	Data Science, Biotechnology, Computer Game Design	-704 kg	1678	242	-0.525	-296 kg
3	1731 mph	1.864	San Jose	Fremont	0.1027	331	-620	Statistics, Games and Playable Media	-693 kg	940	-102	0.9155	1282 kg
4	1204 mph	0.0356	Oakland	San Francisco, San Bernardino, Bakersfield	0.0551	305	257	Statistics, Robotics Engineering	745 kg	869	-560	1.4251	-569 kg
4	749 mph	-0.6496	Fresno	Los Angeles	-0.4813	1605	1194	Games and Playable Media	1258 kg	720	513	-1.3117	-463 kg
0	1229 mph	0.6101	Irvine	Moreno Valley	-0.2756	964	1272	Bioengineering, Human Computer Interaction	-498 kg	480	1412	-0.6662	1470 kg
5	-6 mph	1.652	Modesto	San Bernardino, San Francisco, San Jose	3.5834	435	1488	?	505 kg	680	86	0.7274	1115 kg
1	1101 mph	3.0953	Fremont	Irvine, Long Beach	1.094	530	1117	Biotechnology, Data Science, Electrical Engineering	-404 kg	178	45	-0.103	1343 kg
0	662 mph	1.1988	Sacramento	Moreno Valley	-0.6877	765	1088	Natural Language Processing	270 kg	-472	101	-1.1713	607 kg
1	580 mph	1.6018	Santa Ana	Riverside, Oakland, Irvine	2.8937	1127	851	Biotechnology	1937 kg	1138	?	0.6007	279 kg
0	530 mph	1.3796	Chula Vista	Fresno, Moreno Valley	0.2818	1630	-979	Games and Playable Media, Robotics Engineering	-458 kg	1475	9	0.4806	-55 kg
5	1563 mph	1.0644	San Bernardino	San Bernardino	1.5651	597	-615	Applied Mathematics	757 kg	-446	-1663	1.2071	-257 kg
2	446 mph	1.9359	San Diego	Sacramento, Stockton, Santa Ana, Modesto	-0.286	612	532	Computer Science	189 kg	985	1311	-0.8205	1581 kg
0	206 mph	-0.9844	Irvine	Chula Vista	-0.8484	-163	301	Natural Language Processing, Human Computer Interaction	732 kg	-571	442	0.5041	-641 kg
3	519 mph	0.6164	San Jose	Anaheim	-0.559	269	246	Computer Game Design	-510 kg	1562	-99	0.4343	364 kg
3	387 mph	1.3447	San Jose	Fremont	-1.1824	1049	-191	Computer Engineering	-664 kg	1079	636	0.3183	371 kg
2	60 mph	-0.2898	San Francisco	Sacramento, Modesto	0.0978	216	774	Bioinformatics	821 kg	1022	-251	0.0565	259 kg
0	1016 mph	1.1439	Santa Clarita	Moreno Valley, Fresno	0.4623	-190	985	Bioengineering, Natural Language Processing	781 kg	-123	243	0.6878	550 kg
5	63 mph	1.0887	San Bernardino	Bakersfield, San Francisco, San Bernardino	0.1894	-1690	671	computational media	-980 kg	748	-294	1.1938	-226 kg
2	1590 mph	2.2071	San Diego	Santa Clarita, Stockton, Santa Ana, Sacramento	1.0011	479	-2714	Computer Science	-1054 kg	1891	-442	0.0583	-150 kg
1	-18 mph	-0.7153	Bakersfield	Oakland, Long Beach, Riverside	-0.6124	717	2440	Computer Game Design, Electrical Engineering	-1115 kg	157	431	1.3006	159 kg
2	1535 mph	1.0156	San Diego	Sacramento, Modesto	0.8589	160	554	Bioinformatics	n/a	1166	918	-0.601	-143 kg
2	-533 mph	1.5265	San Diego	Santa Ana, Stockton, Sacramento	-0.0249	-92	-80	bioinformatics	-1176 kg	959	1123	0.3908	192 kg
0	-197 mph	-0.9713	Sacramento	Moreno Valley	1.3603	590	33	Human Computer Interaction	-1432 kg	1224	200	1.3289	1384 kg
0	529 mph	-0.2479	San Francisco	Fresno	-0.438	2288	68	Human Computer Interaction, Natural Language Processing	-530 kg	1613	-190	0.5053	827 kg
4	555 mph	-1.1139	Fresno	Long Beach, Oakland	1.256	998	119	Games and Playable Media, Statistics	826 kg	147	-556	0.9632	-861 kg
0	590 mph	0.6631	Irvine	Moreno Valley	-1.1519	491	23	Human Computer Interaction	903 kg	974	-121	-0.8644	-514 kg
4	537 mph	-0.1209	Fresno	Fremont	0.7751	2284	-825	Computer Science	1245 kg	479	291	-0.2065	1059 kg
3	-25 mph	-0.6383	Riverside	Anaheim	-0.9357	141	1344		338 kg	578	356	1.4521	?
3	-1085 mph	0.4768	Los Angeles	Fremont	-0.3023	560	461	Computer Engineering	259 kg	-77	-384	0.9508	592 kg
4	1318 mph	2.1928	Oakland	Los Angeles	-1.2776	1194	888	Statistics, Robotics Engineering	272 kg	1460	-871	0.0002	1231 kg
4	1087 mph	0.073	Stockton	San Diego	0.9791	123	-1597	Statistics, Games and Playable Media	-25 kg	1815	338	0.7657	222 kg
0	1068 mph	1.1329	Irvine	Moreno Valley, Chula Vista	-0.3956	157	-52	Bioengineering, Human Computer Interaction	-1466 kg	967	-401	-0.6169	338 kg
4	218 mph	1.0455	Fresno	San Diego	-0.5757	920	2708	Games and Playable Media	219 kg	775	-1476	0.73	1269 kg
2	901 mph	0.3735	San Diego	Santa Clarita, Santa Ana, Stockton	2.9624	1178	-85	Bioinformatics	629 kg	960	-206	0.156	-79 kg
0	810 mph	0.3769	Chula Vista	cHULA vISTA, mORENO vALLEY	-0.0542	1466	607	Human Computer Interaction, Natural Language Processing	-379 kg	-157	-362	-0.1368	432 kg
1	-1099 mph	1.0729	Bakersfield	Riverside	-0.3883	793	335	Electrical Engineering	1445 kg	661	-89	0.9773	1051 kg
1	452 mph	-1.0008	n/a	Irvine, Long Beach, Oakland	1.6924	1312	978	Electrical Engineering, Data Science	876 kg	552	412	0.7785	1567 kg
5	2205 mph	2.0743	Modesto	San Francisco, San Bernardino, San Jose	0.5697	31	-1647	Technology and Information Management, Applied Mathematics	424 kg	612	1004	1.7528	-433 kg
3	303 mph	1.9679	Riverside	Fremont	0.6705	592	-951	Computer Engineering	-16 kg	614	-485	0.2821	413 kg
2	-699 mph	0.3461	San Diego	Stockton	0.3394	452	1581	Computer Science	46 kg	1148	1155	-0.3346	2563 kg
3	491 mph	0.2202	Riverside	Anaheim	1.083	3	798	Computer Engineering	663 kg	-292	-1368	0.244	951 kg
2	2077 mph	2.2321	San Diego	Sacramento, Santa Clarita, Modesto	-0.0151	-34	757	Computer Science	-580 kg	39	398	0.7682	233 kg
5	318 mph	0.0182	SAN BERNARDINO	San Bernardino, San Jose, San Francisco	0.235	283	2835	Computational Media	149 kg	545	627	1.0185	-721 kg
0	491 mph	1.3522	Santa Clarita	Fresno, Moreno Valley	-0.1768	-431	?	Natural Language Processing, Bioengineering	1385 kg	1661	540	0.4399	-79 kg
4	-439 mph	-0.2059	Stockton	San Diego	-0.7858	1091	304	Statistics	291 kg	1060	337	1.0901	577 kg
4	528 mph	1.7073	Fresno	San Diego	0.1595	1449	893	Human Computer Interaction, Natural Language Processing	1144 kg	908	316	0.8478	-146 kg
4	1139 mph	-0.4795	Fresno	San Diego	1.0984	1446	2437	Games and Playable Media	1139 kg	990	953	-0.0461	-592 kg
3	1586 mph	0.1449	Sacramento	Anaheim	-0.1104	588	1068	Computer Engineering	-220 kg	1036	-961	1.4802	298 kg
4	2080 mph	-0.4387	Anaheim	SAN DIEGO	-0.4934	1699	2125	Statistics	69 kg	599	-869	0.7524	668 kg
4	836 mph	-0.7781	Oakland	Los Angeles	2.0788	546	1531	Games and Playable Media	737 kg	-260	-446	0.6045	-612 kg
5	-857 mph	0.5096	San Bernardino	Los Angeles	1.25	-966	1430	Applied Mathematics, Computational Media	-954 kg	1049	1015	2.3524	-101 kg
5	929 mph	0.4466	Modesto	San Jose, San Bernardino, San Francisco	1.2726	864	129	Technology and Information Management, Applied Mathematics	744 kg	1252	-606	-0.2799	1232 kg
0	49 mph	-0.4635	Sacramento	Moreno Valley	0.646	1552	1543	Human Computer Interaction, Natural Language Processing	-835 kg	1353	282	0.4548	619 kg
5	1919 mph	0.4154	Moreno Valley	Bakersfield, San Bernardino, San Jose	-0.6817	1239	448	Applied Mathematics, Technology and Information Management	-887 kg	1510	-163	0.5104	-391 kg
3	1539 mph	1.262	Los Angeles	Fremont	0.8015	768	1403	Computer Engineering	-1195 kg	1660	326	?	799 kg
2	210 mph	1.9387	San Diego	Santa Clarita, Sacramento, Santa Ana, Stockton	1.5132	849	617	Computer Science	536 kg	157	1212	0.418	1007 kg
4	1373 mph	0.0444	Anaheim	?	-0.3549	1549	1417	Games and Playable Media	2066 kg	1133	195	1.6386	-943 kg
0	699 mph	0.855	Chula Vista	Moreno Valley, Fresno	1.234	225	1544	Natural Language Processing, Bioengineering	-763 kg	463	-287	-0.9516	-323 kg
1	995 mph	1.2529	Fremont	Riverside, Oakland, Irvine	-0.0794	277	188	Biotechnology, Electrical Engineering	699 kg	652	-540	-1.0011	10 kg
4	1453 mph	1.4296	Stockton	San Diego	1.1159	1785	759	Robotics Engineering	-697 kg	456	1157	1.3242	48 kg
4	3 mph	0.4029	Oakland	Los Angeles	1.048	1331	480	sTATISTICS	1765 kg	2473	244	0.5807	1414 kg
1	773 mph	N/A	Moreno Valley	Riverside, Long Beach, Irvine	1.5089	-113	1826	Computer Game Design, Biotechnology	-79 kg	36	-481	-0.2268	2221 kg
1	-741 mph	-0.0982	Bakersfield	Long Beach, Riverside, Irvine	-0.6078	1447	-58	Electrical Engineering, Computer Game Design, Biotechnology	-111 kg	338	1116	-0.5552	1448 kg
2	-638 mph	-0.1323	San Diego	Modesto, Santa Clarita, Stockton	0.9299	1	599	Bioinformatics	617 kg	1616	1606	0.87	1297 kg
0	17 mph	2.2621	Irvine	Chula Vista	0.9189	1205	1326	Natural Language Processing	-1679 kg	-465	335	-0.3956	464 kg
2	1935 mph	-0.3126	San Diego	Santa Ana, Sacramento	?	612	1917	Human Computer Interaction	120 kg	2220	284	-0.4077	765 kg
1	1615 mph	0.4083	Santa Ana	Riverside, Long Beach	1.7494	1743	631	Biotechnology, Computer Game Design	-914 kg	942	937	-0.6674	-1188 kg
3	277 mph	0.6272	Los Angeles	Moreno Valley	-0.5919	-798	-324	Computer Engineering	465 kg	-173	195	1.1086	1646 kg
1	-1167 mph	0.2104	Santa Ana	Riverside, Irvine	-0.1589	856	806	Data Science, Electrical Engineering, Biotechnology	306 kg	-697	-30	0.4756	136 kg
5	730 mph	0.0054	Moreno Valley	San Jose, San Francisco	-0.7225	264	612	Computational Media	-532 kg	534	630	1.4259	994 kg
0	-170 mph	0.2089	Chula Vista	Chula Vista	0.4293	266	158	Bioengineering, Human Computer Interaction	444 kg	1677	333	-0.8587	633 kg
1	805 mph	?	Bakersfield	Long Beach, Riverside, Oakland	1.7009	969	-499	Electrical Engineering, Data Science	-172 kg	1074	-976	-0.86	652 kg
5	-318 mph	1.3352	Modesto	Anaheim	0.9061	720	-382	Technology and Information Management	-371 kg	-293	89	0.8211	-281 kg
4	-323 mph	2.0647	FRESNO	San Diego	0.1713	852	145	Statistics, Games and Playable Media	797 kg	239	494	-0.2343	124 kg
4	169 mph	0.2746	Anaheim	Los Angeles	0.1011	1556	752	Robotics Engineering	1868 kg	1381	-249	-0.6144	1605 kg
1	-603 mph	1.0694	Santa Ana	Irvine	-2.5605	844	-434	Biotechnology, Data Science	422 kg	-287	-1099	-1.225	2122 kg
4	908 mph	-0.8534	Fresno	San Diego	0.9606	1923	2258	Games and Playable Media, Statistics	1478 kg	366	1696	1.5063	-106 kg
5	448 mph	2.6306	Moreno Valley	Bakersfield	2.3078	2229	-612	Computational Media, Applied Mathematics	-1137 kg	986	-214	0.6606	266 kg
1	638 mph	-1.4603	Bakersfield	Long Beach	0.0934	1030	1617	Computer Game Design, Biotechnology	2016 kg	122	1120	-1.4269	86 kg
2	-289 mph	0.6454	San Diego	Stockton	-0.0077	840	-205	Bioinformatics	630 kg	1495	940	-0.4723	-617 kg
0	-266 mph	-1.6489	Irvine	Chula Vista	-0.0673	1345	1286	NATURAL LANGUAGE PROCESSING	-332 kg	-347	378	0.6392	-1174 kg
0	-17 mph	0.5354	Santa Clarita	Moreno Valley	2.5108	29	1057	Human Computer Interaction, Bioengineering	-358 kg	734	545	-0.4414	-34 kg
0	317 mph	-0.6096	San Francisco	Chula Vista, Moreno Valley	-0.7179	887	-1219	Bioengineering	835 kg	243	656	0.1626	196 kg
0	1814 mph	0.7647	Santa Clarita	Moreno Valley	0.2495	648	-15	Bioengineering	-1870 kg	-1119	-99	-0.4492	1721 kg
4	1192 mph	1.2013	Stockton	San Diego	-0.153	2033	519	Robotics Engineering, Games and Playable Media	1288 kg	1221	962	0.3	354 kg
4	1430 mph	0.2269	Fresno	Los Angeles	0.5545	1560	222	Statistics	1853 kg	453	1291	0.0539	735 kg
5	1488 mph	1.3953	San Bernardino	San Francisco, San Bernardino	-0.6361	287	602	Applied Mathematics	-358 kg	674	-274	0.4831	1624 kg
1	227 mph	-0.0331	Bakersfield	lONG bEACH	-0.008	1499	-1130	Computer Game Design, Biotechnology, Electrical Engineering	147 kg	-707	-316	0.9367	-129 kg
3	-310 mph	-0.3388	Los Angeles	Fremont	-0.5803	303	1459	Computer Engineering	522 kg	261	351	1.4992	650 kg
4	-519 mph	-0.4273	Anaheim	San Diego	-0.549	1263	1003	Robotics Engineering	-89 kg	1373	-111	1.4438	-329 kg
1	-1031 mph	-0.6038	Bakersfield	San Diego	0.4579	1355	2281	Data Science	444 kg	239	-467	-0.4399	1901 kg
1	-155 mph	0.6594	Santa Ana	Anaheim	N/A	382	-816	Biotechnology, Electrical Engineering, Data Science	-198 kg	635	270	-1.0756	468 kg
0	1255 mph	0.3802	Chula Vista	Chula Vista	-0.7261	2653	1893		-869 kg	-39	1567	-0.1548	259 kg
4	1087 mph	-0.7073	Stockton	San Diego	0.1355	280	355	Statistics	3346 kg	1108	-1767	2.3669	201 kg
2	1424 mph	-0.8705	San Diego	Santa Ana, Modesto, Santa Clarita	1.7983	2209	993	Computer Science	525 kg	1698	591	0.0314	679 kg
3	534 mph	2.7614	Los Angeles	Anaheim	1.4719	-5	1690	Computer Engineering	-1282 kg	1424	131	1.5589	1340 kg
1	-100 mph	1.6103	Bakersfield	Oakland, Irvine	-0.1248	400	572	Computer Game Design, Data Science	500 kg	129	-495	-1.089	280 kg
4	1064 mph	0.5309	Oakland	San Diego	1.4228	800	1009	Robotics Engineering, Statistics	926 kg	1117	729	1.4079	598 kg
5	1462 mph	1.7819	Moreno Valley	San Jose, San Francisco, Bakersfield	0.2115	-376	1879	Technology and Information Management	-738 kg	144	1601	1.3505	-506 kg
0	2378 mph	-0.3784	Irvine	Fremont	-0.604	799	n/a	Human Computer Interaction, Bioengineering	-70 kg	-276	1125	1.5929	-669 kg
3	204 mph	0.3268	Los Angeles	Anaheim	-0.4084	-73	-1239	Computer Engineering	400 kg	693	177	1.7322	875 kg
2	520 mph	0.7761	n/a	Santa Clarita, Santa Ana	1.2317	-422	2072	Bioinformatics	821 kg	550	1458	-0.8935	-635 kg
2	927 mph	?	San Diego	Sacramento, Stockton, Santa Ana	0.2048	2313	1331	Computer Science	849 kg	146	961	0.2137	-577 kg
0	1064 mph	0.3065	Irvine	Fresno, Chula Vista	-2.4589	1751	457	Human Computer Interaction, Bioengineering	820 kg	-209	177	-0.1419	-146 kg
3	-7 mph	0.5724	Stockton	Fremont	0.6138	545	180	computer engineering	-204 kg	369	510	1.0945	26 kg
3	2124 mph	3.1032	San Jose	Fremont	-0.4964	965	1375	Computer Engineering	155 kg	1209	615	-0.3581	-618 kg
0	-396 mph	1.6735	Irvine	Chula Vista, Moreno Valley	1.0643	-713	2816	Human Computer Interaction	-683 kg	336	493	-0.261	746 kg
3	-69 mph	0.0564	Riverside	Fremont	0.3207	503	-424	Computer Engineering	1014 kg	424	-734	0.8142	-241 kg
4	404 mph	0.7575	Oakland	Los Angeles	-0.7421	2261	1491	Statistics, Games and Playable Media	1288 kg	1154	1294	0.3361	1871 kg
3	959 mph	1.5104	Riverside	Anaheim	-0.6858	-330	-407	Computer Engineering	598 kg	825	-386	1.0127	885 kg
3	171 mph	0.8924	San Jose	Fremont	0.3353	1559	215	Computer Engineering	-936 kg	461	710	0.7094	-604 kg
3	-29 mph	-0.5629	Los Angeles	Fremont	-0.625	-57	-239	Computer Engineering	1178 kg	1350	1424	0.112	511 kg
4	-72 mph	-0.019	Fresno	San Diego	-0.5074	1028	-640	Robotics Engineering	944 kg	1261	1515	0.7668	391 kg
4	121 mph	-0.3246	Stockton	San Diego	1.3548	241	773	Statistics, Games and Playable Media	474 kg	713	-557	-0.0179	195 kg
1	1360 mph	0.3781	Bakersfield	Riverside, Oakland	-0.3826	464	-532	Data Science	-1756 kg	907	-32	0.2128	327 kg
5	288 mph	0.1548	San Bernardino	San Francisco, San Bernardino	0.6185	-296	1360	Applied Mathematics	-410 kg	310	-1803	1.0501	135 kg
0	1518 mph	-1.4069	San Jose	Anaheim	-1.0381	1184	1030	Natural Language Processing	-1272 kg	1176	-1273	-0.9157	-469 kg
4	-188 mph	1.3178	Fresno	Los Angeles	1.8705	175	-1547	STATISTICS, ROBOTICS ENGINEERING	398 kg	646	-986	3.9446	398 kg
5	1635 mph	1.7424	Moreno Valley	Irvine	1.2645	-79	504	Applied Mathematics	-527 kg	1150	-48	1.1499	827 kg
3	390 mph	-0.009	Los Angeles	Fremont	-0.9175	1038	1238	Computer Engineering	-2140 kg	975	256	-0.4169	241 kg
4	339 mph	-0.2809	Stockton	San Diego	0.2655	-508	1145	Games and Playable Media	247 kg	554	1402	-0.8042	45 kg
2	1216 mph	0.7626	San Diego	Modesto, Santa Ana, Santa Clarita	1.4276	724	1507	Computer Science	1769 kg	838	2324	0.8758	1414 kg
1	-899 mph	-0.1648	Santa Ana	Riverside, Long Beach, Irvine	-0.8471	2902	1232	Electrical Engineering, Computer Game Design	-630 kg	485	21	1.1883	1185 kg
3	-583 mph	-0.2505	Los Angeles	Fremont	1.2759	709	313	Computer Engineering	31 kg	413	-204	3.9855	199 kg
2	333 mph	-0.9754	San Diego		0.1761	1028	2937	Electrical Engineering	1036 kg	-398	1211	0.4014	522 kg
0	949 mph	1.0951	Sacramento	Fresno, Chula Vista	-0.374	826	1418	Human Computer Interaction	1171 kg	-814	-992	-0.1643	195 kg
1	2380 mph	-0.294	Fremont	long beach, riverside, oakland	0.9409	-619	1550	Biotechnology, Data Science, Electrical Engineering	-616 kg	-570	-572	-0.872	879 kg
1	-522 mph	-0.3841	Bakersfield	Oakland, Irvine, Long Beach	1.6499	1631	-405	Data Science, Biotechnology, Electrical Engineering	-817 kg	-546	956	-0.731	768 kg
1	-573 mph	1.8322	LONG BEACH	Oakland	-0.0307	397	823	Electrical Engineering	-459 kg	982	1479	-0.1343	1808 kg
1	1685 mph	-0.1783	Long Beach	Modesto, Sacramento, Santa Ana	-0.4645	622	361	Biotechnology, Electrical Engineering, Computer Game Design	N/A	1187	-774	-0.7484	508 kg
5	1440 mph	0.0885	San Bernardino	San Jose	0.8655	306	-1311	Computational Media, Applied Mathematics	-1729 kg	1307	546	-0.4062	1205 kg
5	-345 mph	0.3805	Moreno Valley	San Francisco, San Jose	0.7213	13	2390	Technology and Information Management, Computational Media	-605 kg	487	309	1.4119	1014 kg
4	414 mph	2.5511	Stockton	Los Angeles	0.3901	1431	1498	Games and Playable Media, Robotics Engineering	799 kg	842	885	0.3566	587 kg
1	-416 mph	1.1902	Bakersfield	Riverside	1.4026	1031	-305	Computer Game Design, Data Science, Electrical Engineering	-310 kg	369	-280	-1.3748	753 kg
3	-89 mph	-0.1445	San Jose	anaheim	-0.0279	1522	-749	Computer Engineering	457 kg	2201	-216	0.9274	-787 kg
5	-533 mph	n/a	Moreno Valley	San Jose	2.2366	1552	815	Applied Mathematics, Computational Media	1360 kg	753	-525	0.4446	714 kg
1	-1486 mph	1.5848	Fremont	Riverside	0.4858	1897	1347	Biotechnology, Electrical Engineering, Data Science	-910 kg	818	576	-1.1605	1671 kg
3	2401 mph	1.9639	Riverside	Anaheim	0.6696	30	1947	Computer Engineering	337 kg	582	-944	0.5533	-471 kg
3	925 mph	0.4096	Los Angeles	Anaheim	-0.7544	-937	236	Computer Engineering	-1228 kg	1496	792	1.3116	1737 kg
5	103 mph	-0.0806	San Bernardino	San Jose, Bakersfield	0.8362	291	-844	Technology and Information Management	-485 kg	31	-1015	1.4554	558 kg
3	-1290 mph	-0.3357	Riverside	Fremont	-0.0188	-1133	-873	Computational Media	-497 kg	872	684	0.0462	-129 kg
3	1104 mph	0.6594	San Jose	Anaheim	-0.3604	534	440	Computer Engineering	-182 kg	442	577	1.5549	-97 kg
3	994 mph	1.4845	Los Angeles	Anaheim	1.2272	90	-200	Biotechnology, Data Science	143 kg	-1043	-1095	-0.0881	1404 kg
4	1260 mph	1.0099	None	Los Angeles	1.6178	1287	489	Statistics, Games and Playable Media	695 kg	438	810	0.6424	3 kg
1	-98 mph	0.7913	Santa Ana	Long Beach, Oakland	-0.2398	733	1606	Biotechnology	-115 kg	55	-979	-0.5695	756 kg
3	67 mph	1.5707	Riverside	Fremont	-0.4887	-181	-86	Computer Engineering	n/a	252	-851	0.2599	-318 kg
5	20 mph	1.1505	Moreno Valley	San Francisco, San Jose, San Bernardino	-0.8981	1653	-1184	Computational Media	1246 kg	1306	-18	0.6662	1728 kg
1	861 mph	0.9908	Fremont	Riverside, Irvine, Long Beach	-0.1215	1647	2087	computer game design	883 kg	245	597	-0.2445	706 kg
0	1416 mph	0.9398	San Francisco	Santa Ana, Sacramento	-0.209	-444	398	Natural Language Processing	-1112 kg	744	-265	-0.5084	334 kg
5	626 mph	0.331	Chula Vista	Bakersfield	0.4745	1458	-423	Computational Media	-843 kg	304	444	0.0038	-1150 kg
5	-72 mph	1.7299	Moreno Valley	Bakersfield, San Bernardino, San Francisco	0.6742	-542	-2179	Computational Media	388 kg	1463	-583	1.6527	636 kg
4	1682 mph	0.8422	San Diego	Los Angeles	1.1938	291	129	Statistics, Games and Playable Media	228 kg	408	177	1.8697	-552 kg
3	267 mph	1.1914	Los Angeles	Anaheim	0.0569	676	-159	Computer Engineering	-186 kg	79	-418	1.1487	378 kg
5	1083 mph	0.5235	Modesto	Anaheim	2.2786	442	-411	Applied Mathematics, Technology and Information Management	982 kg	195	-259	0.4289	1517 kg
4	284 mph	0.1843	Anaheim	Los Angeles	-0.8971	630	-256	Robotics Engineering	634 kg	812	-553	0.2947	81 kg
3	692 mph	-0.517	SAN JOSE	Fremont	1.6702	1420	944	Computational Media	1114 kg	1161	143	1.0826	-1926 kg
2	42 mph	-0.3836	San Diego	Santa Ana, Stockton, Sacramento, Santa Clarita	1.4236	1332	-52	Computer Science	34 kg	731	1685	0.9158	147 kg
